threat_name,sig_type,sig_data
"_!VB.AAC","SIGNATURE_TYPE_THREAT_BEGIN","5DB301800000010008000800AC2156422E41414300000140058270000400"
"_!VB.AAC","SIGNATURE_TYPE_PEHSTR","200020000800000A0034720075006E0064006C006C00330032002E0065007800650020006D006F007500730065002C00640069007300610062006C0065000A003A720075006E0064006C006C00330032002E0065007800650020006B006500790062006F006100720064002C00640069007300610062006C00650005005A53006F006600740077006100720065005C004D006900630072006F0073006F00660074005C00570069006E0064006F00770073005C00430075007200720065006E007400560065007200730069006F006E005C00520075006E0005000A426C6F636B496E70757402001843003A005C00700069006E006F0079002E0065007800650002002843003A005C00770069006E0064006F00770073005C00700069006E006F0079002E0065007800650002003643003A005C00770069006E0064006F00770073005C00730079007300740065006D005C00700069006E006F0079002E0065007800650002003A43003A005C00770069006E0064006F00770073005C00730079007300740065006D00330032005C00700069006E006F0079002E006500780065000000"
"_!VB.AAC","SIGNATURE_TYPE_THREAT_END","5DB30180"
"_1Hider","SIGNATURE_TYPE_THREAT_BEGIN","11B401800000010008000700AC31486964657200000140058270000400"
"_1Hider","SIGNATURE_TYPE_PEHSTR","0900070006000002000E4365796C6F6E5370794E6574587002004E534F4654574152455C4D6963726F736F66745C57696E646F77735C43757272656E7456657273696F6E5C4578706C6F7265725C416476616E6365645C466F6C6465725C537570657248696464656E02000E43534E65744D616E61676572587002000969736173732E65786502001A446F776E6C6F6164656420566964656F2046696C65732E65786501002D534F4654574152455C4D6963726F736F66745C57696E646F77735C43757272656E7456657273696F6E5C52756E0000"
"_1Hider","SIGNATURE_TYPE_THREAT_END","11B40180"
"_!Agent.ABK","SIGNATURE_TYPE_THREAT_BEGIN","12B401800000010008000B00AC214167656E742E41424B00000140058270000400"
"_!Agent.ABK","SIGNATURE_TYPE_PEHSTR","0600060007000001000B66697866696C652E65786501000B4175746F72756E2E696E6601000D3A5C4175746F72756E2E696E660100095B4175746F52756E5D01001A6F70656E3D52656379633165645C4D637368696531642E6578650100297368656C6C5C6F70656E5C436F6D6D616E643D2252656379633165645C4D637368696531642E65786501002F7368656C6C5C6578706C6F72655C436F6D6D616E643D2252656379633165645C4D637368696531642E657865202D650000"
"_!Agent.ABK","SIGNATURE_TYPE_THREAT_END","12B40180"
"_!Detnat.gen.dr!A","SIGNATURE_TYPE_THREAT_BEGIN","B3B4018000000100250011008C214465746E61742E67656E2E647221410000014005825D000400"
"_!Detnat.gen.dr!A","SIGNATURE_TYPE_PEHSTR","010001000100000100904163636570743A202A2F2A0D0A0D0A004167656E74256C64000000002E727372630000002E646174610000002E657865000000005C0000002A2E2A00433A5C002573257325642E65786500006E657472756E00006E65746461742E746D70000064656C70686900005C20000025732E6578650000535643484F5354005356434830535400433A5C52656379636C65645C0000"
"_!Detnat.gen.dr!A","SIGNATURE_TYPE_THREAT_END","B3B40180"
"_!Agent.AB","SIGNATURE_TYPE_THREAT_BEGIN","EBB501800000010005000A00A4214167656E742E414200000140058264000400"
"_!Agent.AB","SIGNATURE_TYPE_PEHSTR","8D008D000A000064001D8BC18BF733CB03F003F983F1FF83F0FF33CF33C683C20481E1000101810A000D53657475702E7A69702E6578650A000D70327065782E7A69702E6578650A00177777772E726567696F6E652E63616C61627269612E69740A002D536F6674776172655C4D6963726F736F66745C57696E646F77735C43757272656E7456657273696F6E5C52756E010015596F752041726520456D7074792E7A69702E65786501001957696E646F7773205870206F6E205073502E7A69702E65786501001F48616C66204C696665203220457069736F6465204F6E652E7A69702E65786501001E444F4F4D20332046756C6C203320434420426F6E75732E7A69702E65786501002D57696E646F777320566973746120556C74696D61746520535033203230303720437261636B2E7A69702E6578650000"
"_!Agent.AB","SIGNATURE_TYPE_THREAT_END","EBB50180"
"_!Nuwar.A!dll","SIGNATURE_TYPE_THREAT_BEGIN","05B601800000010009000D0090214E757761722E4121646C6C0000014005824D000400"
"_!Nuwar.A!dll","SIGNATURE_TYPE_PEHSTR","0700060003000001000A686F526B00684D696372030014686C65676568726976696862756750685365446503000D7461736B6469723B616469723B0000"
"_!Nuwar.A!dll","SIGNATURE_TYPE_THREAT_END","05B60180"
"_!Nuwar.A","SIGNATURE_TYPE_THREAT_BEGIN","08B60180000001000900090090214E757761722E410000014005824D000400"
"_!Nuwar.A","SIGNATURE_TYPE_PEHSTR","0B0009000A000002001B750741803C080075E88039007413FF45088B4D088A114084D275D00200256E65747368206669726577616C6C2073657420616C6C6F77656470726F6772616D2022257302002D536F6674776172655C4D6963726F736F66745C57696E646F77735C43757272656E7456657273696F6E5C52756E010009737973696E7465720001002132323120436C6F73696E6720636F6E6E656374696F6E2E20476F6F64206279652E0100103535302052656C61792044656E6965640100077263707420746F01000D3235302053656E646572206F6B0100096D61696C2066726F6D01001E3235302048656C6C6F2C20706C656173656420746F206D65657420796F750000"
"_!Nuwar.A","SIGNATURE_TYPE_THREAT_END","08B60180"
"_!Agent.AFA","SIGNATURE_TYPE_THREAT_BEGIN","AAB601800000010008000B00AC214167656E742E41464100000140058270000400"
"_!Agent.AFA","SIGNATURE_TYPE_PEHSTR","0F000F000200000A00B0BFCDBBA7B6CBBACDB7FECEF1C6F7D6AEBCE4B5C4204E45542053454E4420BACD20416C657274657220B7FECEF1CFFBCFA2A1A3B4CBB7FECEF1D3EB2057696E646F7773204D657373656E67657220CEDEB9D8A1A3C8E7B9FBB7FECEF1CDA3D6B9A3AC416C657274657220CFFBCFA2B2BBBBE1B1BBB4ABCAE4A1A3C8E7B9FBB7FECEF1B1BBBDFBD3C3A3ACC8CEBACED6B1BDD3D2C0C0B5D3DAB4CBB7FECEF1B5C4B7FECEF1BDABCEDEB7A8C6F4B6AFA1A305000F646F732E68616F77616E312E636F6D0000"
"_!Agent.AFA","SIGNATURE_TYPE_THREAT_END","AAB60180"
"_!VB.ZE","SIGNATURE_TYPE_THREAT_BEGIN","B6B601800000010005000700A42156422E5A4500000140058264000400"
"_!VB.ZE","SIGNATURE_TYPE_PEHSTR","670067000E000014002A63003A005C00770069006E0064006F00770073005C007A0069007300740072006F002E006500780065001400225400690061007200610020004C006500730074006100720069002E0065007800650014001E520065006D006F007600610062006C00650020004400720069007600650014001646006900780065006400200044007200690076006500140018520065006D006F007400650020004400720069007600650001008E48004B00430055005C0053006F006600740077006100720065005C004D006900630072006F0073006F00660074005C00570069006E0064006F00770073005C00430075007200720065006E007400560065007200730069006F006E005C004500780070006C006F007200650072005C0041006400760061006E006300650064005C00480069006400640065006E000100C648004B004C004D005C0053006F006600740077006100720065005C004D006900630072006F0073006F00660074005C00570069006E0064006F00770073005C00430075007200720065006E007400560065007200730069006F006E005C004500780070006C006F007200650072005C0041006400760061006E006300650064005C0046006F006C006400650072005C00480069006400640065006E005C00530048004F00570041004C004C005C0043006800650063006B0065006400560061006C00750065000100C648004B004C004D005C0053006F006600740077006100720065005C004D006900630072006F0073006F00660074005C00570069006E0064006F00770073005C00430075007200720065006E007400560065007200730069006F006E005C004500780070006C006F007200650072005C0041006400760061006E006300650064005C0046006F006C006400650072005C00480069006400640065006E005C00530048004F00570041004C004C005C00440065006600610075006C007400560061006C00750065000100C848004B004C004D005C0053006F006600740077006100720065005C004D006900630072006F0073006F00660074005C00570069006E0064006F00770073005C00430075007200720065006E007400560065007200730069006F006E005C004500780070006C006F007200650072005C0041006400760061006E006300650064005C0046006F006C006400650072005C00480069006400640065006E005C004E004F00480049004400440045004E005C0043006800650063006B0065006400560061006C00750065000100C848004B004C004D005C0053006F006600740077006100720065005C004D006900630072006F0073006F00660074005C00570069006E0064006F00770073005C00430075007200720065006E007400560065007200730069006F006E005C004500780070006C006F007200650072005C0041006400760061006E006300650064005C0046006F006C006400650072005C00480069006400640065006E005C004E004F00480049004400440045004E005C00440065006600610075006C007400560061006C00750065000100A648004B00430055005C0053006F006600740077006100720065005C004D006900630072006F0073006F00660074005C00570069006E0064006F00770073005C00430075007200720065006E007400560065007200730069006F006E005C0050006F006C00690063006900650073005C00530079007300740065006D005C00440069007300610062006C0065005200650067006900730074007200790054006F006F006C00730001009A48004B00430055005C0053006F006600740077006100720065005C004D006900630072006F0073006F00660074005C00570069006E0064006F00770073005C00430075007200720065006E007400560065007200730069006F006E005C0050006F006C00690063006900650073005C00530079007300740065006D005C00440069007300610062006C006500520065006700650064006900740001009848004B00430055005C0053006F006600740077006100720065005C004D006900630072006F0073006F00660074005C00570069006E0064006F00770073005C00430075007200720065006E007400560065007200730069006F006E005C004500780070006C006F007200650072005C0041006400760061006E006300650064005C004800690064006500460069006C00650045007800740001006E48004B00430055005C0053006F006600740077006100720065005C004D006900630072006F0073006F00660074005C00570069006E0064006F00770073005C00430075007200720065006E007400560065007200730069006F006E005C00520075006E005C0074006500730074000000"
"_!VB.ZE","SIGNATURE_TYPE_THREAT_END","B6B60180"
"_!Delf.AZ","SIGNATURE_TYPE_THREAT_BEGIN","BBB601800000010005000900A42144656C662E415A00000140058264000400"
"_!Delf.AZ","SIGNATURE_TYPE_PEHSTR","8C00890012000064001B534F4654574152455C426F726C616E645C44656C7068695C52544C0A00213C3F70687020406576616C28245F504F53545B6A6F6B65796F757068705D293F3E0A00213C2565786563757465207265717565737428226A6F6B65796F752229262222253E0A00503C736372697074206C616E67756167653D226A61766173637269707422207372633D22687474703A2F2F68746D6C6373732E333332322E6F72672F7375622F7261792E6A73223E3C2F7363726970743E01000D3A5C6175746F72756E2E696E6601000E3A5C52454359434C45522E65786501000A5570646174652E65786501000B557067726164652E6578650100116F70656E3D52454359434C45522E6578650100197368656C6C657865637574653D52454359434C45522E65786501001F7368656C6C5C4175746F5C636F6D6D616E643D52454359434C45522E65786501000C4D4F4E5359534E542E45584501000C5350494445524E542E45584501000C49434553574F52442E45584501001D4E45542053544F50204F66666963655363616E4E54204D6F6E69746F7201000F4E45542053544F50204E6F72746F6E0100124E45542053544F50205A6F6E65416C61726D0100114E45542073746F702053796D616E7465630000"
"_!Delf.AZ","SIGNATURE_TYPE_THREAT_END","BBB60180"
"_!Autorun.A","SIGNATURE_TYPE_THREAT_BEGIN","EFB701800000010005000B00A4214175746F72756E2E4100000140058264000400"
"_!Autorun.A","SIGNATURE_TYPE_PEHSTR","0F000F000700000500325C0066006F006C006400650072005F0078005C00460069006C006500200046006F006C006400650072002E0076006200700005001E63003A005C00730065007200760069006300650073002E006500780065000200225C0043006F006D006D0061006E0064003D006100750074006F002E006500780065000200184E006500760065007200530068006F0077004500780074000100465C00570069006E0064006F007700730020004E0054005C00430075007200720065006E007400560065007200730069006F006E005C00570069006E006C006F0067006F006E0001002C5C0050006F006C00690063006900650073005C004500780070006C006F007200650072005C00520075006E000100405C00570069006E0064006F00770073005C00430075007200720065006E007400560065007200730069006F006E005C0050006F006C00690063006900650073000000"
"_!Autorun.A","SIGNATURE_TYPE_THREAT_END","EFB70180"
"_5Frethog.N","SIGNATURE_TYPE_THREAT_BEGIN","17B801800000010003000B00A03546726574686F672E4E00000140058234000400"
"_5Frethog.N","SIGNATURE_TYPE_PEHSTR","0700070007000001000E495A4D7465414B5A475B474E5C7401001941464C475F5B746B5D5A5A4D465C7E4D5A5B414746747A7D66010014785A474C5D4B5C7766475C414E414B495C41474601000B69444D5A5C6C414944474F01000C777A68656E6774752E64617401000A717167616D652E65786501000671712E6578650000"
"_5Frethog.N","SIGNATURE_TYPE_THREAT_END","17B80180"
"_!Frethog.N","SIGNATURE_TYPE_THREAT_BEGIN","18B801800000010003000B00A02146726574686F672E4E00000240058234000400"
"_!Frethog.N","SIGNATURE_TYPE_PEHSTR","0600060006000001000E495A4D7465414B5A475B474E5C7401001941464C475F5B746B5D5A5A4D465C7E4D5A5B414746747A7D6601000F4156502E416C6572744469616C6F670100184156502E50726F647563745F4E6F74696669636174696F6E01000A757078646E642E646C6C01000835313334333238310000"
"_!Frethog.N","SIGNATURE_TYPE_PEHSTR","0900090009000001000C777A68656E6774752E64617401000A717167616D652E65786501000671712E657865010005663D757074010005663D6E6F74010005663D747274010005663D66617401000C4372656174654D757465784101003D25733F7372763D25732669643D257326703D257326733D25732673733D2573266A733D257326676A3D257326646A3D256426797A3D2564266A7A3D25640000"
"_!Frethog.N","SIGNATURE_TYPE_THREAT_END","18B80180"
"_!OnLineGames.BJK","SIGNATURE_TYPE_THREAT_BEGIN","23B801800000010003001100A0214F6E4C696E6547616D65732E424A4B00000140058234000400"
"_!OnLineGames.BJK","SIGNATURE_TYPE_PEHSTR","0500050005000001000F496E7465726E65744F70656E55726C01000E43616C6C4E657874486F6F6B457801000B4765744B6579537461746501000C53656E6447616D6544617461010022353632343532462D464133362D424134462D383932412D46463546424241433533310000"
"_!OnLineGames.BJK","SIGNATURE_TYPE_THREAT_END","23B80180"
"_!Wbank.A","SIGNATURE_TYPE_THREAT_BEGIN","53B801800000010016000900D4215762616E6B2E4100000140058254000400"
"_!Wbank.A","SIGNATURE_TYPE_PEHSTR","0900090009000001000D46772D62616E6B2E636F2E6B7201003025732F6374726C2F7365617263682E7068703F69643D25732677643D25732674623D257326636F6465313D257362623101003025732F6374726C2F7365617263682E7068703F69643D25732677643D25732674623D257326636F6465313D2573626232010031636173686F6E2E636F2E6B722F7365617263682F7365617263682E7068703F77686572653D746F74616C2671756572793D010021676F2E7265646275672E636F2E6B722F676F322E68746D6C3F6B6579776F72643D010035676F2E6E65747069612E636F6D2F7365617263682E6173703F636F6D3D647265616D77697A5F706C7567696E266B6579776F72643D010033676F2E6E65747069612E636F6D2F6E6C69612E6173703F636F6D3D647265616D77697A5F706C7567696E266B6579776F72643D0100497365617263682E6E65747069612E636F6D2F7365617263682E6173703F616374696F6E3D736561726368267665723D352E3026636F6D3D6E65747069615F6E62266B6579776F72643D010031676F2E6E65747069612E636F6D2F6E6C69612E6173703F636F6D3D6E65747069615F706C7567696E266B6579776F72643D0000"
"_!Wbank.A","SIGNATURE_TYPE_THREAT_END","53B80180"
"_!Jizog.A","SIGNATURE_TYPE_THREAT_BEGIN","54B80180000001000400090088214A697A6F672E410000014005825C000400"
"_!Jizog.A","SIGNATURE_TYPE_PEHSTR","0600060006000001001255524C446F776E6C6F6164546F46696C6541010058620065006100750074006900660075006C0063006F006C006C0065006700650076006900650077002E0063006F006D002F006A0069007A0068006F006E0067002F006A0069007A0068006F006E0067002E0065007800650001001C4E004F00540045004400410044002E0045005800450020002500310001009E49004500780070006C006F007200650072002E0064006C006C00200020002000200020002000200020002000200020002000200020002000200020002000200020002000200020002000200020002000200020002000200020002000200020002000200020002000200020002000200020002000200020002000200020002000200020002000200020002000200020002000200020002E00640062007400010034740078007400660069006C0065005C007300680065006C006C005C006F00700065006E005C0063006F006D006D0061006E0064000100425C00570069006E0064006F00770073005C00430075007200720065006E007400560065007200730069006F006E005C00520075006E005C00490045005300650074000000"
"_!Jizog.A","SIGNATURE_TYPE_THREAT_END","54B80180"
"_!Nuhwind.A","SIGNATURE_TYPE_THREAT_BEGIN","55B801800000010004000B0088214E756877696E642E410000014005825C000400"
"_!Nuhwind.A","SIGNATURE_TYPE_PEHSTR","0B000B000B000001002A6C696E6B312E6D32612E636F2E6B722F6E687677696E642F636F756E74332E7068703F4D4F44453D312601002A6C696E6B312E6D32612E636F2E6B722F6E687677696E642F636F756E74332E7068703F4D4F44453D332601002A6C696E6B312E6D32612E636F2E6B722F6E687677696E642F636F756E74332E7068703F4D4F44453D352601000B6E6876696E69742E65786501000B6E687677696E644D61696E01000B6E687677696E642E65786501000D6E6876696E697430302E657865010010536F6674776172655C6E687677696E640100094164724D634D61696E0100094164724D632E65786501001755524C446F776E6C6F6164546F436163686546696C65410000"
"_!Nuhwind.A","SIGNATURE_TYPE_THREAT_END","55B80180"
"_!Adclicker.AH","SIGNATURE_TYPE_THREAT_BEGIN","58B801800000010008000E00AC214164636C69636B65722E414800000140058270000400"
"_!Adclicker.AH","SIGNATURE_TYPE_PEHSTR","1B001B001B0000010018676F6F676C656173712C676F6F676C652E2C61735F713D2C0100107961686F6F2C7961686F6F2E2C703D2C0100197961686F6F5F61746176697374612C7961686F6F2E2C713D2C01000C6D736E2C6D736E2E2C713D2C01001462616964752C62616964752E636F6D2C77643D2C010013646D6F7A2C646D6F7A2E2C7365617263683D2C0100196E657473636170652C6E657473636170652E636F6D2C733D2C01001761626F75742C61626F75742E636F6D2C7465726D733D2C01001C6C6F6F6B736D6172742C6C6F6F6B736D6172742E636F6D2C71743D2C0100166E746C776F726C642C6E746C776F726C642E2C713D2C01001865617274686C696E6B2C65617274686C696E6B2E2C713D2C0100246D797765627365617263682C6D797765627365617263682E2C736561726368666F723D2C0100116C6976652C6C6976652E636F6D2C713D2C010013616C6578612C616C6578612E636F6D2C713D2C0100146A617964652C6A617964652E2C71756572793D2C01001A646F6770696C652C646F6770696C652E636F6D2C7765622F2C2F0100186C696265726F2C6C696265726F2E69742C71756572793D2C01001177656264652C7765622E64652C73753D2C010017636F6D636173742C636F6D636173742E6E65742C713D2C010022796F75747562652C796F75747562652E636F6D2C7365617263685F71756572793D2C01001473657A6E616D2C73657A6E616D2E637A2C773D2C0100206F766572747572652C6F766572747572652E636F6D2C4B6579776F7264733D2C010022626C6F67676572712C7365617263682E626C6F676765722E636F6D2C61735F713D2C010013636E6E2C636E6E2E636F6D2C71756572793D2C01001A74657272612C74657272612E636F6D2E62722C71756572793D2C0100116262632C6262632E636F2E756B2C713D2C01004D83C4F8C704243C000000BB781542008B35C41642008B3DB81642008B2D44174200A1D016420089442404833B00741E558B442408508BCF8BD68B03E850FEFFFFA11C174200C7003C000000EB1E0000"
"_!Adclicker.AH","SIGNATURE_TYPE_THREAT_END","58B80180"
"_!Delf.TH","SIGNATURE_TYPE_THREAT_BEGIN","95B801800000010004000900882144656C662E54480000014005825C000400"
"_!Delf.TH","SIGNATURE_TYPE_PEHSTR","07000700070000010018534F4654574152455C426F726C616E645C44656C7068695C010023436F6D6D6F6E2046696C65735C4D6163726F6D656469615C6E7664696176622E657865010030436F6D6D6F6E2046696C65735C496E7374616C6C536869656C645C456E67696E655C325C696578706C6F72652E65786501002C6D6963726F736F66742066726F6E74706167655C76657273696F6E322E305C62696E5C6C736173732E6578650100156D705F66696C65646F776E66312E7068703F736E3D01001255524C446F776E6C6F6164546F46696C654101000A75726C6D6F6E2E646C6C0000"
"_!Delf.TH","SIGNATURE_TYPE_THREAT_END","95B80180"
"_!Plipijit.A","SIGNATURE_TYPE_THREAT_BEGIN","98B801800000010005000C00A421506C6970696A69742E4100000140058264000400"
"_!Plipijit.A","SIGNATURE_TYPE_PEHSTR","0A000A000C00000100A648004B00430055005C0053006F006600740077006100720065005C004D006900630072006F0073006F00660074005C00570069006E0064006F00770073005C00430075007200720065006E007400560065007200730069006F006E005C0050006F006C00690063006900650073005C00530079007300740065006D005C00440069007300610062006C0065005200650067006900730074007200790054006F006F006C00730001008648004B00450059005F004C004F00430041004C005F004D0041004300480049004E0045005C0053004F004600540057004100520045005C004D006900630072006F0073006F00660074005C00570069006E0064006F00770073005C00430075007200720065006E007400560065007200730069006F006E005C00520075006E005C005100510001007E48004B004C004D005C0053006F006600740077006100720065005C004D006900630072006F0073006F00660074005C00570069006E0064006F00770073005C00430075007200720065006E007400560065007200730069006F006E005C00520075006E005C006C006F00670069006E006100630063006F0075006E00740001006A43003A005C00500072006F006700720061006D002000460069006C00650073005C004D006900630072006F0073006F00660074002000560069007300750061006C002000530074007500640069006F005C0056004200390038005C0070006A00740057006F0072006D0001004A63003A005C00770069006E0064006F00770073005C00730079007300740065006D00330032005C0064007200690076006500720073005C006500740063005C0068006F0073007400730001003E7300680065006C006C005C006F00700065006E005C0043006F006D006D0061006E0064003D004E0054004400450054004500430054002E0065007800650001003453006300720069007000740069006E0067002E00460069006C006500530079007300740065006D004F0062006A0065006300740001003243003A005C00700072006F006700720061006D002000660069006C00650073005C006900740065006D006C006F0067005C0001001A3A005C006100750074006F00720075006E002E0069006E0066000100387700770077002E003800370036003900390032002E0063006E0020007700770077002E0067006F006F0067006C0065002E0063006F006D0001001C63003A005C00510051004C006F00670069006E002E006500780065000100125B004100750074006F00520075006E005D000000"
"_!Plipijit.A","SIGNATURE_TYPE_THREAT_END","98B80180"
"_!Fipeg.gen!A","SIGNATURE_TYPE_THREAT_BEGIN","9DB80180000001002A000D00B02146697065672E67656E21410000014005816E000400"
"_!Fipeg.gen!A","SIGNATURE_TYPE_PEHSTR","0900090009000001000C5F73797374656D7E2E696E6901000A25735C6472697665727301000525735C257301002A2563256325632563256325632563256325632563256325632563256325632563256325632563256325630100052E7E746D7001000D25735C647269766572735C2573010007636D642E70696601001B4D43492050726F6772616D20436F6D204170706C69636174696F6E0100157368656C6C657865637574653D706167652E7069660000"
"_!Fipeg.gen!A","SIGNATURE_TYPE_THREAT_END","9DB80180"
"_!Dowque.B","SIGNATURE_TYPE_THREAT_BEGIN","AEB801800000010008000A00AC21446F777175652E4200000140058270000400"
"_!Dowque.B","SIGNATURE_TYPE_PEHSTR","14000F000900000A00A3558BEC81C4FCFEFFFF5333D28995FCFEFFFF8BD833C055682E49400064FF3064892068FF0000008D8500FFFFFF50E869FCFFFF85C07507C68500FFFFFF438A8500FFFFFF50E8D2FCFFFF83F8011BC04084C07507C68500FFFFFF438D85FCFEFFFF8A9500FFFFFFE840F4FFFF8B95FCFEFFFF8BC3B943494000E8D2F4FFFF33C05A595964891068354940008D85FCFEFFFFE8F6F2FFFFC3E964EDFFFFEBED5B8BE55DC302002C434C5349445C7B32413345434631442D323835412D343633452D383137332D3744303532433846413237307D020044534F4654574152455C4D6963726F736F66745C57696E646F77735C43757272656E7456657273696F6E5C4578706C6F7265725C5368656C6C45786563757465486F6F6B7301000D6D75746F756578656D7574657801001F3A5C50726F6772616D2046696C65735C4F75746C6F6F6B204578707265737301000E6D75746F75444C4C6D757465787401000C6D75746F7546696C654D617001000C4765744D7367486F6F6B4F6E01000B64656C73656C662E6261740000"
"_!Dowque.B","SIGNATURE_TYPE_THREAT_END","AEB80180"
"_!Hupigon.CA","SIGNATURE_TYPE_THREAT_BEGIN","AFB801800000010003000C00A02148757069676F6E2E434100000140058234000400"
"_!Hupigon.CA","SIGNATURE_TYPE_PEHSTR","09000700070000030013514F444E56442E636F6D2E636E5F4D5554455801000C756E696E7374616C2E62617401000A69662065786973742022010008676F746F2074727901000664656C20253001002D736F6674776172655C6D6963726F736F66745C77696E646F77735C63757272656E7476657273696F6E5C72756E01003C736F6674776172655C6D6963726F736F66745C77696E646F77735C63757272656E7476657273696F6E5C706F6C69636965735C77696E6F6C646170700000"
"_!Hupigon.CA","SIGNATURE_TYPE_THREAT_END","AFB80180"
"_!Conhook.AD","SIGNATURE_TYPE_THREAT_BEGIN","CBB801800000010004000C008821436F6E686F6F6B2E41440000014005825C000400"
"_!Conhook.AD","SIGNATURE_TYPE_PEHSTR","0A000A000A000001001B4B6572696F506572736F6E616C4669726577616C6C53657276657201000B6F7574706F73742E65786501000C7A6C636C69656E742E657865010007736D632E65786501000966777372762E65786501000B44756E63616E4D75746578010017536F6674776172655C4D6963726F736F66745C44496E660100267B46374545334446382D413944302D343766322D393439342D3444444530423246303437357D0100135C7368656C6C5C6F70656E5C636F6D6D616E6401001438332E3134392E37352E35342F6367692D62696E0000"
"_!Conhook.AD","SIGNATURE_TYPE_THREAT_END","CBB80180"
"_1Brizol","SIGNATURE_TYPE_THREAT_BEGIN","D2B801800000010005000800A4314272697A6F6C00000140058264000400"
"_1Brizol","SIGNATURE_TYPE_PEHSTR","0900070009000001000F4D41494C2046524F4D3A203C25733E01000D5243505420544F3A203C25733E01000E5C7363616E7376635C747275737401001140626C61636B686F746D61696C2E636F6D010037536F6674776172655C4D6963726F736F66745C496E7465726E6574204163636F756E74204D616E616765725C4163636F756E74735C25730100105C6F6666696365706172616D2E646C6C01002D536F6674776172655C4D6963726F736F66745C57696E646F77735C43757272656E7456657273696F6E5C52756E0100054D4F44454D0100202E4E4554000000002E6E6574000000002E434F4D000000002E636F6D000000000000"
"_1Brizol","SIGNATURE_TYPE_THREAT_END","D2B80180"
"_!Wowsteal.Y","SIGNATURE_TYPE_THREAT_BEGIN","F8B801800000010008000C00AC21576F77737465616C2E5900000140058270000400"
"_!Wowsteal.Y","SIGNATURE_TYPE_PEHSTR","1F001F000500000A001E00434F4D53504543002F632064656C2000203E206E756C00004F70656E000A000A00776F6F6F6C2E6461740A000F5C6D61705C3838583630302E6E6D700100056674796F750100065368616E64610000"
"_!Wowsteal.Y","SIGNATURE_TYPE_THREAT_END","F8B80180"
"_!Agent.OJ","SIGNATURE_TYPE_THREAT_BEGIN","06B901800000010008000A00AC214167656E742E4F4A00000140058270000400"
"_!Agent.OJ","SIGNATURE_TYPE_PEHSTR","200020000500000A0026687474703A2F2F7375706572666173742E636F6D2E7361706F2E70742F666F746F732E636F6D0A000D633A5C3839353030342E6578650A000D633A5C3630353634352E74787401001255524C446F776E6C6F6164546F46696C654101000D5368656C6C45786563757465410000"
"_!Agent.OJ","SIGNATURE_TYPE_THREAT_END","06B90180"
"_!Agent.OM","SIGNATURE_TYPE_THREAT_BEGIN","1AB901800000010008000A00AC214167656E742E4F4D00000140058270000400"
"_!Agent.OM","SIGNATURE_TYPE_PEHSTR","73007300090000640048370038004500310042004400440031002D0039003900340031002D0031003100630066002D0039003700350036002D0030003000410041003000300043003000300039003000380005003C43003A005C00770069006E0064006F00770073005C00730079007300740065006D005C0073007900730069006E007400650073002E0065007800650005003443003A005C00770069006E0064006F00770073005C00730079007300740065006D005C006D006200640061002E0065007800650001000A52656D6F7465486F737401000A52656D6F7465506F7274010008557365724E616D6501000850617373776F726401001146747046696E64466972737446696C6541010015496E7465726E657446696E644E65787446696C65410000"
"_!Agent.OM","SIGNATURE_TYPE_THREAT_END","1AB90180"
"_!Banpaes.gen!A","SIGNATURE_TYPE_THREAT_BEGIN","3EB901800000010027000F00C82142616E706165732E67656E21410000014005825F000400"
"_!Banpaes.gen!A","SIGNATURE_TYPE_PEHSTR","0700070008000001001CFFFFFFFF11000000736D74702E74657272612E636F6D2E6272000000010024FFFFFFFF19000000736D74702E7365676D656E746163616F6C696E75782E6E6574000000010014636572746966696361646F206469676974616C2E01001D64657665206D616E7465722065737365206172717569766F20656D206D010027496E666F726D616D6F73207175652070617261207265616C697A6172206120617475616C697A61010015636F6E65637461646F206120696E7465726E65742E010018417475616C697A616E646F2E2E2E416775617264652E2E2E01001D52756E74696D65206572726F72202020202061742030303030303030300000"
"_!Banpaes.gen!A","SIGNATURE_TYPE_THREAT_END","3EB90180"
"_!Banload.DH","SIGNATURE_TYPE_THREAT_BEGIN","40B901800000010004000C00882142616E6C6F61642E44480000014005825C000400"
"_!Banload.DH","SIGNATURE_TYPE_PEHSTR","05000500050000010019796F7574756265766964656F732E6E6F746C6F6E672E636F6D01001A7175652061786569206E6F20594F552D545542452068656865680100194F6C68612071756520766964656F206D616973206C6F75636101001656656A6120636F6D6F20656C65206520626F6D212121010013556E686F6F6B57696E646F7773486F6F6B45780000"
"_!Banload.DH","SIGNATURE_TYPE_THREAT_END","40B90180"
"_aCutwail.D!sys","SIGNATURE_TYPE_THREAT_BEGIN","5DB901800000010008000F00AC614375747761696C2E442173797300000140058270000400"
"_aCutwail.D!sys","SIGNATURE_TYPE_PEHSTR","0100010001000001002BEBD45E8BFE8B762403F3668B14562B5710428B771C03F38B049603C36A00682E646C6C687773797354FFD00000"
"_aCutwail.D!sys","SIGNATURE_TYPE_THREAT_END","5DB90180"
"_!QQpass.gen!AA","SIGNATURE_TYPE_THREAT_BEGIN","67B901800000010027000F00C8215151706173732E67656E2141410000014005825F000400"
